defensive_team,posteam,receiver,air_yards,pass_location,reception
HOU,ATL,I.Smith,4,1,1
ATL,HOU,W.Fuller,7,1,1
ATL,HOU,W.Fuller,7,1,0
HOU,ATL,A.Hooper,-4,1,1
HOU,ATL,D.Freeman,4,2,1
ATL,HOU,W.Fuller,22,3,1
ATL,HOU,D.Hopkins,17,2,1
ATL,HOU,W.Fuller,-1,1,1
ATL,HOU,D.Fells,8,3,1
HOU,ATL,C.Ridley,9,1,1
HOU,ATL,A.Hooper,9,1,0
HOU,ATL,A.Hooper,9,2,1
HOU,ATL,J.Jones,4,3,0
HOU,ATL,I.Smith,5,1,1
HOU,ATL,M.Sanu,-1,2,1
ATL,HOU,D.Hopkins,11,3,1
ATL,HOU,D.Hopkins,5,2,1
ATL,HOU,C.Hyde,12,1,0
ATL,HOU,D.Fells,12,1,1
HOU,ATL,D.Freeman,1,2,1
HOU,ATL,M.Sanu,4,1,1
HOU,ATL,A.Hooper,14,1,1
HOU,ATL,A.Hooper,5,2,1
HOU,ATL,NA,0,3,0
HOU,ATL,D.Freeman,-3,3,1
HOU,ATL,C.Ridley,29,3,1
ATL,HOU,W.Fuller,2,1,1
ATL,HOU,D.Hopkins,2,1,1
ATL,HOU,D.Hopkins,4,1,1
ATL,HOU,W.Fuller,24,1,1
HOU,ATL,I.Smith,0,1,1
HOU,ATL,R.Gage,12,2,1
HOU,ATL,R.Gage,18,1,0
HOU,ATL,D.Freeman,1,1,1
HOU,ATL,A.Hooper,5,2,1
HOU,ATL,NA,14,3,0
NO,TB,C.Brate,6,2,1
NO,TB,O.Howard,24,1,0
TB,NO,M.Thomas,6,3,1
TB,NO,J.Cook,12,2,1
TB,NO,J.Cook,5,1,0
NO,TB,S.Miller,8,3,0
NO,TB,S.Miller,11,3,0
TB,NO,M.Thomas,27,1,1
TB,NO,A.Kamara,-6,3,1
TB,NO,J.Cook,4,2,1
TB,NO,T.Ginn,2,3,1
TB,NO,J.Cook,11,3,0
NO,TB,M.Evans,6,3,0
TB,NO,NA,10,2,0
NO,TB,C.Godwin,15,1,1
TB,NO,J.Hill,-2,3,1
TB,NO,A.Kamara,3,3,1
TB,NO,M.Thomas,13,1,1
TB,NO,M.Thomas,15,2,1
TB,NO,M.Thomas,7,1,1
NO,TB,R.Jones,-2,3,1
NO,TB,R.Jones,-4,1,1
TB,NO,L.Murray,1,1,1
TB,NO,M.Thomas,3,1,1
TB,NO,A.Kamara,-6,1,1
TB,NO,J.Hill,16,1,1
TB,NO,J.Cook,6,1,1
TB,NO,M.Thomas,28,1,1
TB,NO,T.Ginn,33,2,1
NO,TB,P.Barber,-2,3,1
NO,TB,NA,0,3,0
NO,TB,C.Godwin,11,2,1
NO,TB,C.Godwin,11,1,1
NO,TB,C.Godwin,7,2,1
NO,TB,D.Ogunbowale,2,1,0
NO,TB,M.Evans,0,3,0
TB,NO,NA,0,3,0
TB,NO,M.Thomas,13,2,0
NO,TB,B.Wilson,10,3,1
NO,TB,B.Wilson,7,3,0
TB,NO,M.Thomas,4,3,0
TB,NO,J.Hill,11,1,0
TB,NO,M.Thomas,20,3,1
TB,NO,A.Kamara,3,1,1
TB,NO,A.Kamara,0,3,1
TB,NO,M.Thomas,6,3,1
TB,NO,J.Hill,11,3,1
TB,NO,A.Kamara,-6,3,1
TB,NO,M.Thomas,5,2,1
NO,TB,M.Evans,16,1,0
NO,TB,C.Godwin,31,1,0
TB,NO,L.Murray,2,2,1
TB,NO,NA,0,3,0
NO,TB,C.Godwin,20,2,1
NO,TB,R.Jones,4,2,0
TB,NO,J.Cook,6,3,1
TB,NO,M.Thomas,-3,3,1
NO,TB,D.Ogunbowale,0,3,1
NO,TB,C.Godwin,10,1,1
NO,TB,O.Howard,4,3,1
NO,TB,C.Godwin,16,3,0
NO,TB,D.Ogunbowale,6,2,1
NO,TB,C.Godwin,16,3,1
NYG,MIN,S.Diggs,12,3,1
NYG,MIN,O.Johnson,5,1,1
NYG,MIN,A.Thielen,5,3,1
NYG,MIN,D.Cook,-6,1,1
MIN,NYG,G.Tate,-3,1,1
MIN,NYG,E.Engram,0,1,1
MIN,NYG,S.Shepard,37,3,0
MIN,NYG,C.Latimer,25,1,0
MIN,NYG,J.Hilliman,7,1,0
NYG,MIN,A.Thielen,5,1,1
NYG,MIN,NA,26,3,0
NYG,MIN,D.Cook,-3,3,1
NYG,MIN,S.Diggs,8,2,1
NYG,MIN,O.Johnson,13,3,1
NYG,MIN,D.Cook,2,2,1
NYG,MIN,A.Thielen,15,1,1
MIN,NYG,E.Engram,2,3,1
MIN,NYG,D.Slayton,35,1,1
NYG,MIN,O.Johnson,2,3,1
NYG,MIN,A.Thielen,24,1,1
NYG,MIN,O.Johnson,5,1,1
NYG,MIN,D.Cook,-8,3,1
NYG,MIN,S.Diggs,28,1,0
MIN,NYG,S.Shepard,5,2,1
MIN,NYG,S.Shepard,8,2,1
MIN,NYG,D.Slayton,29,1,0
MIN,NYG,G.Tate,11,3,0
NYG,MIN,A.Thielen,12,1,1
NYG,MIN,A.Thielen,11,3,1
NYG,MIN,K.Rudolph,-3,1,1
NYG,MIN,D.Cook,-3,3,1
NYG,MIN,D.Cook,2,2,1
NYG,MIN,NA,2,3,0
MIN,NYG,J.Hilliman,-5,1,1
NYG,MIN,NA,44,3,0
MIN,NYG,S.Shepard,-3,3,1
MIN,NYG,D.Slayton,12,2,1
MIN,NYG,E.Engram,4,3,1
MIN,NYG,S.Shepard,6,1,1
MIN,NYG,E.Engram,7,2,1
MIN,NYG,D.Slayton,-2,3,1
MIN,NYG,S.Shepard,10,1,0
MIN,NYG,S.Shepard,18,3,0
MIN,NYG,E.Engram,-5,1,1
NYG,MIN,C.Ham,-1,3,1
NYG,MIN,A.Thielen,9,2,1
MIN,NYG,S.Shepard,34,1,0
MIN,NYG,NA,14,1,0
MIN,NYG,E.Engram,12,2,0
MIN,NYG,E.Penny,-6,3,1
MIN,NYG,R.Ellison,2,3,1
MIN,NYG,E.Engram,3,3,0
NYG,MIN,A.Thielen,6,1,0
MIN,NYG,G.Tate,1,2,0
MIN,NYG,E.Engram,31,3,0
MIN,NYG,S.Shepard,15,2,1
MIN,NYG,E.Engram,20,3,0
MIN,NYG,D.Slayton,17,3,1
MIN,NYG,E.Engram,5,3,1
MIN,NYG,S.Shepard,27,2,0
NYG,MIN,S.Diggs,5,1,1
MIN,NYG,G.Tate,5,1,1
MIN,NYG,G.Tate,-1,3,1
MIN,NYG,E.Engram,4,3,0
MIN,NYG,NA,4,3,0
CHI,OAK,K.Doss,2,3,1
CHI,OAK,T.Davis,19,2,1
CHI,OAK,D.Waller,5,1,1
CHI,OAK,H.Renfrow,8,2,0
CHI,OAK,J.Richard,5,2,1
OAK,CHI,D.Montgomery,7,3,1
OAK,CHI,A.Robinson,18,3,1
OAK,CHI,T.Cohen,0,3,1
OAK,CHI,T.Cohen,4,2,1
CHI,OAK,J.Jacobs,-7,1,1
CHI,OAK,D.Washington,5,3,1
CHI,OAK,D.Washington,0,1,1
CHI,OAK,D.Carrier,5,3,1
OAK,CHI,T.Cohen,-4,2,1
OAK,CHI,NA,6,2,0
CHI,OAK,F.Moreau,1,3,1
CHI,OAK,D.Washington,3,2,1
CHI,OAK,K.Doss,5,3,1
CHI,OAK,H.Renfrow,4,1,0
CHI,OAK,H.Renfrow,0,2,0
CHI,OAK,J.Richard,4,3,1
OAK,CHI,T.Cohen,-4,3,1
OAK,CHI,A.Miller,15,1,0
OAK,CHI,A.Miller,9,1,0
CHI,OAK,D.Waller,8,1,1
CHI,OAK,J.Jacobs,0,3,0
CHI,OAK,T.Davis,-1,3,1
CHI,OAK,D.Waller,4,3,1
OAK,CHI,A.Miller,3,3,1
OAK,CHI,T.Burton,4,1,1
OAK,CHI,T.Cohen,-3,3,0
OAK,CHI,J.Holtz,-1,2,1
OAK,CHI,A.Miller,3,3,1
OAK,CHI,A.Miller,32,3,1
OAK,CHI,A.Robinson,4,3,1
CHI,OAK,T.Davis,-4,3,1
CHI,OAK,J.Jacobs,0,2,1
CHI,OAK,F.Moreau,-4,2,0
CHI,OAK,H.Renfrow,6,2,0
OAK,CHI,A.Robinson,16,3,1
CHI,OAK,J.Jacobs,4,3,1
CHI,OAK,D.Waller,2,3,1
CHI,OAK,T.Davis,-3,1,1
OAK,CHI,A.Robinson,32,3,1
OAK,CHI,T.Burton,1,1,1
OAK,CHI,A.Miller,-3,3,1
OAK,CHI,A.Robinson,3,1,1
OAK,CHI,J.Holtz,4,3,0
OAK,CHI,T.Burton,1,3,1
CHI,OAK,F.Moreau,0,3,1
CHI,OAK,D.Waller,7,2,0
CHI,OAK,D.Carrier,2,3,1
CHI,OAK,F.Moreau,3,1,1
CHI,OAK,H.Renfrow,0,3,1
CHI,OAK,F.Moreau,16,3,1
OAK,CHI,A.Robinson,17,1,1
OAK,CHI,A.Robinson,4,2,1
OAK,CHI,T.Cohen,0,1,1
OAK,CHI,J.Wims,6,3,0
OAK,CHI,NA,24,3,0
OAK,CHI,T.Cohen,-2,3,1
OAK,CHI,A.Robinson,14,3,0
NYJ,PHI,A.Jeffery,5,2,1
PHI,NYJ,D.Thomas,-2,1,0
PHI,NYJ,L.Bell,5,3,1
PHI,NYJ,NA,-2,3,0
PHI,NYJ,L.Bell,-3,1,1
PHI,NYJ,L.Bell,-4,1,1
NYJ,PHI,M.Sanders,15,3,1
NYJ,PHI,D.Goedert,7,1,1
NYJ,PHI,NA,1,1,0
NYJ,PHI,D.Sproles,6,1,0
NYJ,PHI,A.Jeffery,1,2,0
PHI,NYJ,L.Bell,-1,1,1
PHI,NYJ,D.Thomas,0,1,1
PHI,NYJ,J.Crowder,5,3,1
PHI,NYJ,D.Thomas,0,1,0
NYJ,PHI,Z.Ertz,7,3,0
NYJ,PHI,A.Jeffery,-2,3,1
NYJ,PHI,Z.Ertz,7,3,1
PHI,NYJ,L.Bell,-5,3,1
PHI,NYJ,Ro.Anderson,18,3,0
NYJ,PHI,N.Agholor,54,3,0
PHI,NYJ,D.Thomas,14,1,0
NYJ,PHI,Z.Ertz,0,1,0
PHI,NYJ,Ro.Anderson,16,1,1
PHI,NYJ,NA,0,1,0
PHI,NYJ,Ro.Anderson,5,1,0
PHI,NYJ,NA,20,1,0
NYJ,PHI,A.Jeffery,12,1,1
NYJ,PHI,D.Goedert,5,2,0
NYJ,PHI,Z.Ertz,6,1,1
NYJ,PHI,M.Sanders,-4,1,1
NYJ,PHI,M.Sanders,4,1,1
NYJ,PHI,Z.Ertz,10,2,1
NYJ,PHI,A.Jeffery,10,3,0
NYJ,PHI,Z.Ertz,20,1,1
NYJ,PHI,A.Jeffery,0,1,1
NYJ,PHI,D.Goedert,4,1,0
PHI,NYJ,J.Crowder,-1,1,0
PHI,NYJ,R.Griffin,1,1,1
NYJ,PHI,Z.Ertz,11,3,1
NYJ,PHI,N.Agholor,11,1,1
NYJ,PHI,A.Jeffery,-1,1,1
NYJ,PHI,M.Sanders,5,1,0
PHI,NYJ,J.Crowder,-1,3,1
PHI,NYJ,D.Thomas,5,1,1
PHI,NYJ,D.Thomas,37,3,0
NYJ,PHI,A.Jeffery,9,3,1
NYJ,PHI,N.Agholor,14,1,0
NYJ,PHI,M.Sanders,4,2,1
PHI,NYJ,D.Thomas,6,3,1
PHI,NYJ,D.Thomas,10,1,1
PHI,NYJ,L.Bell,1,1,0
PHI,NYJ,L.Bell,3,1,1
PHI,NYJ,L.Bell,1,1,1
LAC,DEN,J.Heuerman,23,3,1
LAC,DEN,R.Freeman,1,1,1
DEN,LAC,M.Gordon,-5,3,1
DEN,LAC,K.Allen,10,1,1
DEN,LAC,M.Gordon,-1,3,1
DEN,LAC,M.Williams,15,1,0
LAC,DEN,C.Sutton,0,3,0
LAC,DEN,C.Sutton,5,3,1
LAC,DEN,C.Sutton,25,1,1
DEN,LAC,A.Ekeler,-4,3,1
DEN,LAC,NA,23,1,0
LAC,DEN,C.Sutton,9,1,0
LAC,DEN,P.Lindsay,-3,3,1
LAC,DEN,N.Fant,6,2,1
DEN,LAC,M.Williams,14,3,0
DEN,LAC,A.Ekeler,0,1,1
DEN,LAC,A.Ekeler,1,1,1
DEN,LAC,D.Watt,1,1,1
DEN,LAC,K.Allen,9,3,1
DEN,LAC,A.Ekeler,0,1,1
DEN,LAC,NA,-4,3,0
LAC,DEN,E.Sanders,9,3,1
LAC,DEN,NA,22,3,0
LAC,DEN,R.Freeman,-4,3,1
DEN,LAC,M.Gordon,-5,3,0
DEN,LAC,M.Williams,13,2,1
DEN,LAC,M.Williams,20,1,1
DEN,LAC,A.Ekeler,2,1,1
DEN,LAC,M.Williams,10,2,0
DEN,LAC,A.Ekeler,-5,1,1
DEN,LAC,V.Green,5,2,1
DEN,LAC,A.Ekeler,-2,3,1
DEN,LAC,M.Williams,9,1,0
DEN,LAC,M.Williams,5,3,1
DEN,LAC,A.Ekeler,1,3,1
DEN,LAC,A.Ekeler,-4,2,1
DEN,LAC,A.Ekeler,-6,1,1
DEN,LAC,K.Allen,25,1,0
LAC,DEN,C.Sutton,3,1,1
LAC,DEN,P.Lindsay,1,3,1
DEN,LAC,T.Benjamin,13,3,1
DEN,LAC,M.Williams,14,3,1
DEN,LAC,M.Gordon,2,3,1
DEN,LAC,L.Kendricks,7,3,0
DEN,LAC,K.Allen,5,3,0
LAC,DEN,NA,2,3,0
DEN,LAC,NA,2,2,0
LAC,DEN,C.Sutton,5,3,0
LAC,DEN,J.Heuerman,4,3,0
LAC,DEN,P.Lindsay,3,3,1
LAC,DEN,P.Lindsay,4,2,1
LAC,DEN,A.Beck,7,3,1
DEN,LAC,M.Gordon,-5,3,1
DEN,LAC,K.Allen,-4,1,1
DEN,LAC,A.Ekeler,0,1,1
LAC,DEN,C.Sutton,6,1,1
DEN,LAC,A.Ekeler,5,1,0
DEN,LAC,K.Allen,5,2,1
DEN,LAC,T.Benjamin,15,1,0
DEN,LAC,M.Williams,17,2,0
DEN,LAC,M.Gordon,-7,3,0
DEN,LAC,A.Ekeler,-5,1,1
DEN,LAC,M.Williams,7,1,1
DEN,LAC,A.Ekeler,0,2,1
DEN,LAC,M.Williams,6,1,1
DEN,LAC,A.Ekeler,6,3,1
DEN,LAC,A.Ekeler,2,3,1
DAL,GB,A.Jones,0,1,1
DAL,GB,A.Jones,-3,1,1
GB,DAL,E.Elliott,-5,3,1
GB,DAL,A.Cooper,17,2,1
GB,DAL,NA,22,2,0
DAL,GB,M.Valdes-Scantling,18,1,1
DAL,GB,G.Allison,2,1,0
DAL,GB,A.Jones,-4,1,1
DAL,GB,A.Jones,-1,1,0
GB,DAL,J.Witten,31,3,0
GB,DAL,A.Cooper,28,3,1
DAL,GB,J.Graham,17,3,1
DAL,GB,T.Carson,3,2,1
DAL,GB,R.Tonyan,20,3,1
DAL,GB,M.Lewis,1,3,1
DAL,GB,G.Allison,-4,1,1
GB,DAL,A.Cooper,24,3,1
GB,DAL,A.Cooper,6,2,1
GB,DAL,NA,14,2,0
DAL,GB,G.Allison,8,2,0
DAL,GB,A.Jones,2,3,1
DAL,GB,M.Valdes-Scantling,24,3,0
DAL,GB,J.Graham,3,1,1
DAL,GB,NA,0,3,0
DAL,GB,G.Allison,0,1,0
GB,DAL,E.Elliott,3,3,0
GB,DAL,M.Gallup,7,2,1
GB,DAL,M.Gallup,10,3,1
GB,DAL,A.Cooper,11,1,1
GB,DAL,M.Gallup,16,1,0
GB,DAL,R.Cobb,16,3,0
DAL,GB,J.Kumerow,23,3,0
DAL,GB,M.Valdes-Scantling,39,2,0
DAL,GB,T.Carson,-6,3,1
GB,DAL,R.Cobb,8,1,0
GB,DAL,A.Cooper,7,3,1
GB,DAL,A.Cooper,4,1,0
DAL,GB,D.Vitale,2,1,1
DAL,GB,A.Jones,9,2,1
DAL,GB,NA,15,3,0
DAL,GB,A.Jones,-4,1,1
DAL,GB,G.Allison,15,1,1
GB,DAL,M.Gallup,8,3,1
GB,DAL,A.Cooper,5,2,1
GB,DAL,M.Gallup,13,2,0
GB,DAL,M.Gallup,-3,2,0
GB,DAL,M.Gallup,10,1,1
GB,DAL,R.Cobb,22,3,1
GB,DAL,E.Elliott,0,3,0
DAL,GB,M.Lewis,-3,1,1
DAL,GB,J.Kumerow,7,3,1
GB,DAL,M.Gallup,10,3,0
GB,DAL,A.Cooper,11,2,1
GB,DAL,M.Gallup,0,2,0
GB,DAL,R.Cobb,10,2,1
GB,DAL,A.Cooper,4,2,1
GB,DAL,M.Gallup,32,3,1
DAL,GB,T.Carson,7,3,1
DAL,GB,M.Valdes-Scantling,25,3,0
GB,DAL,A.Cooper,27,1,0
GB,DAL,E.Elliott,23,1,1
GB,DAL,T.Austin,-4,2,1
GB,DAL,J.Witten,12,3,1
DAL,GB,G.Allison,25,3,0
DAL,GB,A.Jones,-4,1,1
GB,DAL,NA,10,3,0
DAL,GB,J.Graham,5,3,1
GB,DAL,M.Gallup,7,3,1
DAL,GB,T.Carson,0,3,1
GB,DAL,M.Gallup,13,1,1
GB,DAL,J.Witten,9,3,1
GB,DAL,J.Witten,5,3,1
GB,DAL,M.Gallup,4,2,0
GB,DAL,R.Cobb,8,3,1
GB,DAL,NA,15,3,0
GB,DAL,A.Cooper,15,2,0
IND,KC,T.Kelce,6,1,1
IND,KC,Dam.Williams,5,3,1
IND,KC,B.Pringle,5,1,1
IND,KC,Dam.Williams,0,1,1
IND,KC,L.McCoy,-3,1,1
IND,KC,B.Pringle,23,3,1
IND,KC,B.Pringle,-4,1,1
IND,KC,Dam.Williams,19,1,0
IND,KC,M.Hardman,7,3,1
KC,IND,Z.Pascal,6,3,1
KC,IND,T.Hilton,6,3,1
KC,IND,J.Doyle,-3,3,1
IND,KC,B.Pringle,2,1,1
IND,KC,T.Kelce,16,3,0
IND,KC,D.Robinson,8,2,1
IND,KC,T.Kelce,13,1,0
IND,KC,T.Kelce,10,3,1
IND,KC,T.Kelce,18,2,1
IND,KC,D.Robinson,8,3,0
IND,KC,B.Pringle,27,3,1
KC,IND,J.Doyle,1,1,1
KC,IND,NA,8,3,0
KC,IND,NA,4,3,0
IND,KC,B.Pringle,8,3,0
IND,KC,M.Hardman,-1,1,0
IND,KC,NA,45,2,0
KC,IND,M.Alie-Cox,1,3,1
KC,IND,T.Hilton,5,1,1
KC,IND,NA,15,1,0
IND,KC,D.Robinson,14,3,0
IND,KC,M.Hardman,12,2,1
IND,KC,L.McCoy,-6,3,1
KC,IND,E.Ebron,11,1,0
IND,KC,B.Pringle,6,3,0
IND,KC,D.Robinson,14,2,1
IND,KC,B.Pringle,25,1,0
IND,KC,D.Robinson,37,3,0
IND,KC,T.Kelce,5,3,0
KC,IND,E.Ebron,6,2,1
KC,IND,N.Hines,3,2,1
KC,IND,T.Hilton,14,3,1
KC,IND,N.Hines,1,3,0
KC,IND,NA,16,3,0
KC,IND,N.Hines,0,3,1
KC,IND,D.Cain,7,1,0
KC,IND,M.Mack,-1,3,1
KC,IND,C.Rogers,14,1,0
KC,IND,M.Mack,-2,3,1
KC,IND,T.Hilton,-2,3,1
KC,IND,Z.Pascal,7,1,0
IND,KC,M.Hardman,31,3,1
IND,KC,Dam.Williams,-2,1,1
IND,KC,A.Sherman,11,2,0
KC,IND,J.Doyle,5,3,1
KC,IND,M.Alie-Cox,3,3,0
KC,IND,N.Hines,-4,1,1
KC,IND,N.Hines,4,1,1
KC,IND,T.Hilton,11,3,0
IND,KC,T.Kelce,12,3,0
IND,KC,T.Kelce,22,1,0
KC,IND,M.Mack,-1,2,1
KC,IND,E.Ebron,13,3,0
IND,KC,D.Robinson,5,1,1
IND,KC,B.Pringle,21,2,1
IND,KC,M.Hardman,19,2,1
IND,KC,T.Kelce,14,1,1
IND,KC,M.Hardman,3,3,0
IND,KC,T.Kelce,8,2,0
SF,CLE,J.Landry,15,3,1
SF,CLE,O.Beckham,-1,3,0
SF,CLE,R.Seals-Jones,30,3,0
SF,CLE,NA,29,2,0
CLE,SF,K.Juszczyk,15,3,0
CLE,SF,D.Samuel,10,2,0
SF,CLE,O.Beckham,22,3,0
CLE,SF,K.Juszczyk,4,3,1
CLE,SF,M.Breida,3,1,1
CLE,SF,G.Kittle,9,2,0
CLE,SF,M.Breida,5,2,1
CLE,SF,D.Samuel,-5,2,1
CLE,SF,R.Dwelley,-4,3,1
CLE,SF,G.Kittle,8,2,1
SF,CLE,J.Landry,19,3,1
SF,CLE,D.Harris,-5,3,1
SF,CLE,J.Landry,12,3,1
SF,CLE,D.Harris,12,1,0
SF,CLE,A.Callaway,12,2,0
CLE,SF,G.Kittle,15,2,0
SF,CLE,J.Landry,18,3,1
SF,CLE,N.Chubb,-3,2,1
SF,CLE,O.Beckham,-1,1,1
SF,CLE,NA,4,2,0
CLE,SF,G.Kittle,1,1,1
SF,CLE,J.Landry,0,3,0
SF,CLE,D.Johnson,-3,1,1
CLE,SF,M.Breida,1,1,1
CLE,SF,D.Pettis,0,2,0
SF,CLE,NA,0,3,0
CLE,SF,M.Goodwin,6,3,1
CLE,SF,M.Goodwin,16,1,1
CLE,SF,M.Goodwin,15,1,1
CLE,SF,K.Bourne,11,2,1
CLE,SF,G.Kittle,21,2,1
SF,CLE,O.Beckham,19,3,1
SF,CLE,O.Beckham,35,1,0
SF,CLE,O.Beckham,0,3,0
CLE,SF,M.Goodwin,5,1,0
CLE,SF,G.Kittle,4,3,1
CLE,SF,G.Kittle,2,1,1
CLE,SF,K.Juszczyk,-3,3,1
CLE,SF,G.Kittle,4,3,1
CLE,SF,D.Samuel,9,2,0
SF,CLE,J.Landry,5,2,0
SF,CLE,D.Ratley,24,3,0
SF,CLE,NA,0,1,0
CLE,SF,D.Pettis,11,3,1
CLE,SF,R.Dwelley,0,3,1
CLE,SF,NA,0,2,0
CLE,SF,K.Bourne,10,2,1
CLE,SF,D.Pettis,8,3,0
SF,CLE,D.Ratley,4,1,0
